id,name,nick_name,wins,losses,draws
5b5307450405abf0,Rick Story,The Horror,19,9,0
b27a1fcb56a3035a,Trevin Giles,,16,7,0
cc8c623cca88f54f,Mayra Bueno Silva,Sheetara,10,6,1
ec13c393d029297d,Kaue Fernandes,,11,2,0
8e382b585a92affe,Phil Rowe,The Fresh Prince,11,7,0
eea0274e153256a0,Ian Loveland,The Barn Owl,18,10,0
8a70ceb3edbe757b,Andrew Craig,Highlight,9,4,0
87f8699fdcc2c404,Alice Ardelean,,11,7,0
a9da3158dd2c2b5a,Jack Jenkins,Phar,14,4,0
c5a126ace82a6025,Anthony Birchak,El Toro,16,8,0
1c2f2571b18791b6,Laverne Clark,,27,21,1
68c7ad953455c73f,Don Madge,Magic Man,9,3,1
4d5197f331c47290,Paige VanZant,12 Gauge,8,5,0
a8e6a69796280f17,Nate Marquardt,The Great,35,19,2
18968f97ad34f15c,Jeremy Stephens,Lil' Heathen,28,20,0
1897b7b913736a7c,Alatengheili,The Mongolian Knight,17,10,2
d81ac739417d7f53,Jake Ellenberger,The Juggernaut,31,15,0
3236bf606fe9fa5b,Travis Browne,Hapa,18,7,1
bd878a638e0e3be3,Angela Magana,Your Majesty,11,9,0
06734ca9d88dec3a,Shara Magomedov,Bullet,16,1,0
b102c26727306ab6,Jussier Formiga,,23,8,0
e1d40e8782d80bc2,William Gomis,Jaguar,15,3,0
e14b5aa06eea9653,Abel Trujillo,Killa,15,8,0
5c10da56d712ac9c,Khusein Askhabov,Nohcho,23,1,0
0c5c66ddd1886b83,Caio Magalhaes,Hellboy,10,3,0
0c258d1d8e16e5f1,Kevin Natividad,Quicksand,9,4,0
001eb2ab0f30e7ea,Mark Choinski,The Shark,8,1,0
92437c6775b3f7d1,John Moraga,,19,7,0
22a92d7f62195791,Tony Ferguson,El Cucuy,26,11,0
9c393e836a852f30,Mauricio Ruffy,,13,2,0
bd21a1e3d41c97ee,Ronny Markes,,17,5,0
7acbb0972e75281a,Marvin Vettori,The Italian Dream,19,10,1
6a740daf1b279661,Maycee Barber,The Future,15,2,0
10559c53de0b950e,Joey Gambino,The Raging Warrior,9,2,0
efc67b07eed39794,Istela Nunes,,6,6,0
17cb6d8e8187f304,Nyamjargal Tumendemberel,Art of Knockout,10,1,0
8c020156779f7888,Melinda Fabian,,4,4,2
6fb1ba67bef41b37,Nik Lentz,The Carny,30,12,2
f703250471acaf96,Harry Hunsucker,The Hurricane,7,6,0
b0bd0c5425668b8f,Henrique da Silva,Frankenstein,14,5,0
135d124172a0bea3,Damir Ismagulov,Qazaq,24,3,0
528c24b99fbaab79,Johnny Eduardo,,28,13,0
32feae6d9a1e5047,Quang Le,Bang,9,3,0
159da492e000afbf,Leandro Silva,Buscape,20,6,1
7e47047d0971d566,Daniel Sarafian,,10,6,0
d0a5ef38a7778ac2,Estevan Payan,El Terrible,16,12,0
bd58d34e39b7b12a,Ben Rothwell,,39,14,0
6ebe96a116e79e52,John Allan,,13,7,0
782a2a17d3e38fdf,Keigo Kunihara,,3,2,0
5431dccc09118234,Lance Benoist,,7,2,0
d29b5c4f22c6357d,Gilbert Yvel,The Hurricane,39,16,1
5713c1d2fac539ac,Cody East,The Freight Train,12,3,0
cbf1c7ba5408a66f,Salim Touahri,Grizzly,10,4,0
6f81b6de2557739a,Jacob Volkmann,Christmas,19,7,0
5078e1dacf9d25f4,Luana Santos,,10,2,0
5904b0b38dc6718d,Cody Pfister,The Fist,13,6,1
3329d692aea4dc28,Hamdy Abdelwahab,The Hammer,7,1,0
c0386644627a7ee5,Mana Martinez,ManaBoi,10,4,0
6f018c039b4d5d80,Jon Fitch,,30,7,1
1d147d4163a6989b,Nick Sanzo,,1,1,0
b1f21ce050035d58,Andre Lima,Mascote,11,0,0
df85d6ec3493d120,Joe Moreira,,2,2,0
5b2325cd70dbe2ea,Talita Bernardo,,6,4,0
80d918336163b80c,Tatsuya Kawajiri,Crusher,36,11,2
9256f591b30c073e,Felipe Lima,Jungle Boy,14,2,0
5a6e4d2f0c76a242,Manuel Rodriguez,Chalate,11,5,0
1c3f5e85b59ec710,Brian Johnston,,5,5,0
9583662df31d943f,Luigi Fioravanti,,26,15,0
155bfc7ed36622df,Solomon Hutcherson,King,11,7,0
b2f743746e8dcfa2,Jason Black,The Black Legion,23,4,1
96428b9e9bd048ea,Luke Sanders,Cool Hand,13,5,0
81ca2c245b19b3c5,Melton Bowen,The Punisher,0,1,0
71171fc96445bf65,Vitor Petrino,,13,2,0
751de04455cfaac0,Calvin Kattar,,23,10,0
d10b35152277cf98,James Toney,Lights Out,0,1,0
bebb4ae55ac2bf6f,Chris Fishgold,,18,4,1
326a001926ffb7ec,Darian Weeks,,5,3,0
8a0be41c0380188d,Charlie Valencia,,12,7,0
7f955f71fa2ce7ac,Alessio Sakara,Legionarius,19,11,0
cf9d24e4bd0cf2ce,Mark Bocek,,12,5,0
a7151778b3381036,Kurt Holobaugh,The Hurt,22,10,0
82529ce93cd9a2cf,Anton Turkalj,The Pleasure Man,8,4,0
4c805f5f58a75df0,Mikey Burnett,The Eastside Assassin,5,2,0
32be4b7f7de1c905,Chico Camus,The King,17,7,0
f5779a2303ed76ec,Valter Walker,The Clean Monster,15,1,0
8788beb528894f33,Donnie Chappell,,0,1,0
07a74004d964c7f4,Billy Elekana,Son of Susie,10,2,0
c75b99887c8c3f5a,Keith Rockel,Rock,12,4,1
7559395ad833c074,Miranda Granger,Danger,7,3,0
9d19d9e4aa2662e8,Nicolas Dalby,Lokomotivo,24,6,1
91181b29be041f1c,Greg Stott,Ranger,0,1,0
f4c49976c75c5ab2,Conor McGregor,The Notorious,22,6,0
fc0a4053eb8a3a59,Nicolle Caliari,,8,4,0
701e057d63c124d9,Ian McCall,Uncle Creepy,13,5,1
80c0bed43da0e27b,David Baron,,17,4,1
a66395395b5f1394,Danny Downes,,8,3,0
da7f113b5ea39c43,Mohammed Usman,The Motor,12,4,0
14aa21bc82cac57d,Iliarde Santos,,30,13,1
efb9a43415a56d34,Sai Wang,The Fire Kylin,20,6,1
edd8d5d8089a35f8,Frank Lester,,11,6,0
e4faa79383c9f214,Ernesta Kareckaite,Heavy-Handed,6,2,1
aa5b4eff51bdc7d1,Gilbert Melendez,El Nino,22,8,0
d6ead04919a894b1,Duda Santana,Cowboyzinha,3,1,0
7d0a1968b38ca439,Ramazan Temirov,Temurlan,19,3,0
1e1dbd1cc5a7469e,Jimi Manuwa,Poster Boy,17,6,0
058e4e08a1ad8aba,Dale Hartt,,6,3,0
476414d2f18cd059,Andy Wang,,7,8,1
da0995f19b749cfa,Mark Madsen,The Olympian,12,2,0
681399317dbf4701,Uros Medic,The Doctor,13,3,0
1f454354805b6f75,Anderson Silva,The Spider,34,11,0
20ec0061400178ca,Roberto Traven,Spider,6,4,1
4798e823ada58fe9,Veronica Hardy,,10,5,1
ee5df903f80c6816,Eldo Xavier Dias,,0,1,0
16bf6a73bdd302cd,Collin Hart,,6,3,1
8adcbd525fab8d9b,Elizeu Zaleski dos Santos,Capoeira,25,10,1
60193e707634e560,Montse Rendon,Monster,7,1,0
f75c5ca0d91b9115,Richie Smullen,,3,1,1
5bb0a618ad03ac64,Jay Hieron,The Thoroughbred,23,7,0
e78f601035d677f2,Justin Wren,The Viking,13,2,0
3fa7688bfe48a493,Yoshinori Horie,,8,2,0
530af2900b5a1693,Dom Mar Fan,Street Buddha,9,2,0
ce6065baef021cf3,Ikuhisa Minowa,Minowaman,60,42,8
48e96d9cea6d4ab0,Josh Clopton,The Gentleman,6,2,1
83b743fedde154fb,Joe Son,,0,4,0
3f11fd1751fa83b1,Yizha,,26,6,0
7d21de9c6d7c98b2,Rich Clementi,No Love,45,23,1
88be62d6c1e6dadb,Jose Ochoa,Kalzifer,8,2,0
93b9496275bbbf80,Seth Petruzelli,The Silverback,14,8,0
f96856f9d69fd7e4,Robert Bryczek,,18,6,0
a68575214ecad140,SeungWoo Choi,Sting,11,8,0
fdfef29ba17ee525,Alex Schoenauer,,15,10,0
5ea918ea81b7dee2,Yao Zhikui,The Conqueror,2,4,0
d53482bef23235ba,Marcio Alexandre Junior,Lyoto,17,4,0
df05aa15b2d66f57,Chris Tuchscherer,The Crowbar,21,4,0
9abc648e76c4493a,Bill Algeo,Senor Perfecto,18,9,0
a0c64f272b65d441,Eric Shelton,Showtime,12,6,0
36a432f22144843e,Neil Grove,Goliath,12,8,1
5ec591b78349ba7e,Christian Rodriguez,Ceerod,12,4,0
e4aaaa34535e32b6,Nick Denis,The Ninja of Love,11,3,0
b732b326c362fb62,Ryan Thomas,The Tank Engine,20,8,0
bc7230f231701d66,Mike Easton,The Hulk,13,6,0
31dbfbe4e7a6727c,Trey Waters,The Truth,9,2,0
b71ce838b01f2cad,Rony Jason,,14,7,0
c9cf753cfdf77fc2,Marcin Tybura,Tybur,27,10,0
817e0bdf08efce2e,Elvis Sinosic,The King of Rock n' Rumble,7,11,2
62918a2118de08b2,Tom Murphy,,8,0,0
b6e6c3b1dcaae0a1,Will Brooks,Ill,18,4,0
6b7bc7eaf2465387,Neil Wain,Old School,13,4,0
48812daf291a4e23,Mateus Mendonca,Bocao,10,3,0
369e1ce458ef50a6,Ruslan Magomedov,Leopard,14,1,0
5dfe71ade71f3a4b,Rosi Sexton,The Surgeon,13,5,0
ee9ebceabfd16fa7,Kevin Lee,The Motown Phenom,18,8,0
297a2b35444c245b,Mandy Bohm,Monster,8,2,0
1fb80f46d3c105d9,Fabio Maldonado,Caipira de Aco,23,11,0
aa03a3ca00ac6827,Carmelo Marrero,The Fury,16,6,0
265589bdd93e7ce5,Lodune Sincaid,,15,9,0
36df8e119aec6175,Sarah Kaufman,,18,4,0
523f6ad11dbe9b53,Hans Stringer,,22,8,3
5cdf5339728f580d,Felipe dos Santos,Lipe Detona,8,3,0
05b43e0ead3df345,Kailin Curran,,4,5,0
98c23cb6da5b3352,Aleksei Oleinik,The Boa Constrictor,60,17,1
d188a3b817860ec6,Steven Siler,Super,29,16,0
9f488f520ed25bbf,Kenichi Yamamoto,,5,12,2
daf1b84aebd6602b,Roger Huerta,El Matador,23,9,1
ffc3e6daaa6da0b7,Johnny Bedford,Brutal,21,13,1
918db42c3637916f,Leigh Remedios,Bulldog,18,10,2
9a97acbfd5a08bfa,David Martinez,,14,1,0
348dff4e03bd18c6,Stefan Sekulic,,12,4,0
74f9448b97bf8bec,Da Woon Jung,Sseda,15,6,1
c814b4c899793af6,Rafael Fiziev,Ataman,13,5,0
f8f1ec513bcfef43,Alexander Munoz,,7,2,0
ecdf14f4f8643d39,Byron Bloodworth,,6,3,0
21b5c82c1b89dab1,Yusaku Kinoshita,,6,3,0
4c2d90e335e6df19,Alexis Davis,,21,11,0
0778f94eb5d588a5,Joey Gomez,KO King,6,2,0
92b36014314b028b,Peggy Morgan,The Daywalker,4,4,0
0a97691039c4bbfb,Mark Hominick,The Machine,20,12,0
b4c6c904a9ffc5e8,Ashley Yoder,SpiderMonkey,8,9,0
5d8006587d6a6711,Isaac Thomson,,9,3,0
b27b8881d7444114,Adam Cella,El Naturel,6,8,0
aebaa8cec15b083d,Kody Steele,,7,1,0
7bd94b60d7521e4a,John Albert,Prince,6,5,0
b14a68c533f4a4aa,Dokonjonosuke Mishima,,21,7,2
a495f599e787614f,Alonzo Menifield,Atomic,17,6,1
9c42a0de8e012870,Kelly Faszholz,,4,2,0
53e533db1b8e9712,Jack Nilson,,2,6,0
88a9bc81271ccd89,Vinny Magalhaes,Pezao,14,9,0
68c11c27d4d56572,Dominique Steele,Non-Stop Action-Packed,14,9,0
583ee11abddfc581,Nate Landwehr,The Train,18,7,0
e780ccc79a209985,John Dowdy,,0,1,0
d0f3959b4a9747e6,Jose Aldo,,32,10,0
ea3ef6206c7907d5,Gideon Ray,,17,15,1
eaea0fc7b76525a8,Mike Guymon,The Joker,15,6,1
75e0d3cc2262b732,Shane Roller,,11,7,0
31c01fbc2586a5eb,Dwayne Cason,,1,1,0
6d48a2df51749d91,Antonio Trocoli,Malvado,12,6,0
d2bc285ead803db0,Louis Smolka,Da Last Samurai,17,9,0
040426baba8a45e8,Nate Schroeder,,11,10,0
41cc71cbf210e0fe,Hyder Amil,The Hurricane,11,2,0
2ac4628c08ec5125,Markus Perez,Maluko,12,5,0
99df7d0a2a08a8a8,Jan Blachowicz,,29,11,2
a2d342ffc83913ed,Nathan Fletcher,,9,3,0
e0d3d9b564f95635,Lucas Rocha,Fenomeno,18,2,0
8163cd7de0342652,Erick Montano,Perry,7,5,0
23ab42947c1990e3,Ron van Clief,The Black Dragon,0,1,0
2c2caf2f2bab9df5,Humberto Bandenay,,14,7,0
51b0bb73a1da34bc,Mike Ciesnolevicz,,19,4,0
de26d906f2874dd4,Saygid Izagakhmaev,,22,3,0
c13042265355a290,Kwan Ho Kwak,,9,2,0
5e84a859c6a82288,Michel Quinones,El Capo,8,3,0
6a11e325aa60ad02,Jeff Hughes,Lights Out,10,4,0
e06fd1260ac865a7,Yoji Anjo,Mr. 200%,0,5,1
077e3ace32b72be9,CJ Vergara,,12,7,1
0de720c0f1d4ab9c,Danny Chavez,The Colombian Warrior,11,5,1
30b577b112bef42d,Vernon Ramos Ho,,3,1,0
4604ab1de9058474,Mark Robinson,White Rhino,1,0,0
2620f3eb21c79614,Scott Adams,,8,1,0
19a8cce18a1cef9e,James Head,,9,4,0
0fb1e2694a39a02f,Yuri Villefort,,10,5,0
303a05a7aa3ff761,Richard Walsh,Filthy Rich,9,5,0
914a897455693650,Carl Deaton,The Anishinaabe Kid,17,7,0
9310418684bc896f,Pawel Pawlak,,12,3,0
41498c2d1a87b154,Zviad Lazishvili,,13,1,0
a13d755965a4ec9f,Rongzhu,,27,6,0
31652c9267606d54,John Lober,The Machine,5,9,4
0876d21328cf4a45,Dave Galera,Scarecrow,5,1,0
ad047e3073a775f3,Steve Jennum,,2,3,0
e5549c82bfb5582d,Alex Pereira,Poatan,13,3,0
0d62719b1dcf7c40,Sheymon Moraes,,11,4,0
d1dcd4e96464a53d,Jules Bruchez,,1,2,0
2e5c2aa8e4ab9d82,Paulo Costa,The Eraser,15,4,0
2ebfbe72ed703925,Tristan Connelly,Boondock,14,8,0
886264a0c9f4ea5e,Andre Muniz,Sergipano,24,8,0
f2ad06f1007c481a,Alan Omer,,20,5,0
684d3aee255a3d09,Gadzhi Omargadzhiev,,13,2,0
ae7fe94f117f98cf,Joaquim Silva,Netto BJJ,14,6,0
d58478ded5534695,Maiquel Falcao,Big Rig,37,10,0
579fcdfcabd23a7b,Brian Stann,All American,12,6,0
d403b1a6f278c95e,Vagner Rocha,Ceara,14,4,0
69e8c632135af48b,Anying Wang,,2,1,0
8ce87f7e3a9baed2,Tiago dos Santos e Silva,Trator,20,7,2
445a98acb8985970,Falaniko Vitale,Niko,30,11,0
dda15dbfafb792df,Kevin Jousset,Air,10,4,0
219a254e15d60135,Tim Hague,The Trashing Machine,21,13,0
f65dcb22dada2223,Josh Sampo,The Gremlin,11,5,0
4f95f74620a6b7a4,David Heath,,18,7,0
9b75954db8db2a08,Justin Jones,Black Dynamite,9,2,0
99506df1af6c8b3b,John Dodson,The Magician,22,12,0
9bad58fa651d6196,Jermaine Andre,,14,4,0
d0e50a3d1b250708,Andre Soukhamthath,The Asian Sensation,13,8,0
49a74b9fb2e45fdf,Neil Seery,2Tap,16,13,0
ccf5dc41417e9daf,Juan Espino,El Guapo,11,2,0
3c241737a6069b9f,Denis Kang,,35,16,2
1eacf73d6a0055dc,Cheick Kongo,,27,10,2
876f478f796495f7,Josh Quinlan,Bushido,6,3,0
948880beac71f028,Felipe Olivieri,,14,5,0
d317a5e2b3f88c5f,Warlley Alves,,15,8,0
65adf3856c4d9256,Jafel Filho,Pastor,17,4,0
8d49545dadf9b919,Edgar Garcia,,14,5,0
1f5f75658551f2d3,Sam Fulton,,0,2,0
43a59ce3bb40449e,Mizuki,,16,6,0
296a120cb880477b,Kiru Sahota,,12,3,0
f2688492b9a525a3,Frankie Edgar,The Answer,23,11,1
f7a7f7118d4b01b6,Lyoto Machida,The Dragon,24,8,0
34ff304266360297,Manon Fiorot,The Beast,13,2,0
40093d1d2d78394e,Charles Rosa,Boston Strong,14,8,0
8d5daf67983b65ba,Fred Ettish,,1,1,0
2067a177a2842fbf,Sammy Morgan,The Squeeze,18,12,0
7d8435c56043b0ae,Ante Delija,Walking Trouble,26,8,0
215a70f073a7b726,Jordan Espinosa,The Gamer,15,9,0
a1f6999fe57236e0,Wanderlei Silva,The Axe Murderer,35,13,1
5b8ba8f5512893b1,Matt Sayles,,8,4,0
7b9aa973e5c04624,Eddie Ruiz,,1,1,0
8fc9ae9c7527dfcb,Callan Potter,The Rockstar,18,9,0
f8fe2053d73d7bcf,Nick Catone,The Jersey Devil,10,4,0
e51e5cb722bd47a8,Patrick Cummins,Durkin,10,7,0
7be63795363029e8,Cody McKenzie,,16,10,0
85e26e2468b4e82f,Hayato Sakurai,Mach,38,13,2
32c355b04fc57f3a,Marc Diakiese,Bonecrusher,17,7,0
03c9994c5b8958ec,John Cholish,,8,3,0
c9bbf1a0285a8076,Jeff Cox,The Grinder,10,7,0
6256b2b1562cb8e1,James Vick,The Texecutioner,13,5,0
89b8d1bf1ff09d1d,Tim Credeur,,12,4,0
5ef0088c1b19beeb,Bryan Caraway,Kid Lightning,21,9,0
0dba4df5f34d5ff0,Rafael Natal,Sapo,21,9,1
4b47e71384a9522f,Tim Means,The Dirty Bird,33,17,1
7abe471b61725980,Fabricio Camoes,Morango,14,9,1
98a6b2361045898f,Dong Hyun Ma,Maestro,16,11,3
8e5d953bdb9ae5e7,Loopy Godinez,,14,5,0
eae4aec1a5a8ff01,Tom Egan,,7,5,0
85d0fafb8b75d634,Juan Manuel Puig,Fenix,11,4,0
a683f9ddb70aa4bd,Sean Daugherty,,0,2,0
673ea7dcc786b1b3,Bethe Correia,Pitbull,11,6,1
c7d297714d9ab1a4,Marion Reneau,The Belizean Bruiser,9,8,1
ee4b670e159f4a33,Dorian Price,,8,5,0
42078a86d3dd037b,Rob Yundt,Monster,9,5,0
4a28cb716c19157a,Stephen Thompson,Wonderboy,17,9,1
c06d6b18862f9a53,Rodrigo Sezinando,,9,2,0
a0c139b34f11421a,John Gunderson,Quick Guns,35,16,2
f70144caea5c4c80,Eugenio Tadeu,,2,3,0
a01a62132460a98d,Adam Fugitt,,10,6,0
175852708cb55776,Cristina Stanciu,Barbie,5,2,0
2e04a3b4a2011b97,Roland Payne,,0,1,0
3920d0cc288f9b0d,Francisco Prado,,12,4,0
32ab52e5de93092d,Steve Erceg,Astroboy,13,4,0
bf7ad5628363eec9,Cody Stamann,The Spartan,21,8,1
8f2d9ee27f206f1f,Evan Tanner,,32,8,0
6bb1d2b714d4b3bc,Joey Gilbert,,2,3,0
18d01f7f8338ae72,Vinicius Oliveira,LokDog,23,4,0
0c670b443c3d269f,Jim Wallhead,Judo,29,11,0
5c2ce761399dc9c5,Marcin Bandel,Bomba,15,7,0
803bebcfb6d6f506,Alex Gorgees,Hitman,6,1,0
e4770d5ed44a3970,Brian Gassaway,,29,20,2
80e6d71e14c1d356,Joe Slick,,16,5,3
9d62c2d8ee151f08,Karine Silva,Killer,19,6,0
65db4065e2bc107d,Darrius Flowers,Beast Mode,12,8,1
318e629d1eb7aa49,Richie Hightower,The Dirty Samurai,8,4,0
57ab4d7c0bc09a30,Zach Makovsky,Fun Size,20,8,0
c2e3e67b5911bfb7,Diego Brandao,DB,22,11,0
baed16f18348908e,Kris McCray,Savage,8,5,0
8b6e5dc2ba1edbe7,Sam Patterson,,14,2,1
8f2deefe8c5dfb5d,Alberto Uda,,12,2,0
07a2bdaa0afdd831,Rogerio Bontorin,,16,4,0
5095b0920a3602aa,Blake Bilder,El Animal,8,2,1
a7de976620f2ed13,Shane Howell,,13,10,0
6e7506127408aa9e,Nadia Kassem,,5,2,0
8d26912cd2aeb366,Jeremy Horn,Gumby,91,22,5
beecb672a279223e,Amanda Ribas,,13,7,0
013da757877044a2,Joe Brammer,The South Side Strangler,7,3,1
e9e1acc96536bb4f,Ricardo Funch,Golden Boy,9,6,0
87f19d19f4cb73f8,Bibulatov Magomed,Chaborz,14,2,0
9ddfb3369a3b0394,Antonio Banuelos,,20,11,1
5ef94841c4bc3f86,Edgar Chairez,Puro Chicali,13,6,0
88c8f47241d90040,John Halverson,The Hurricane,16,8,0
6747ccd6d1acd266,Shamil Gaziev,,14,2,0
a220be6d41d6f97d,Carlos Barreto,,14,9,0
1a31ef98efce7a79,Matheus Nicolau,,19,6,1
5f6f049d54728e88,Andre Ewell,Mr. Highlight,17,9,0
c670aa48827d6be6,Dan Severn,The Beast,101,19,1
aa72b0f831d0bfe5,Deiveson Figueiredo,Deus da Guerra,25,6,1
01b352b6a9074d5c,Chase Sherman,The Vanilla Gorilla,16,12,0
94508d80e1f885fc,Augusto Montano,Dodger,15,3,0
69888118d968ba52,Joshua Weems,Wide Open,11,3,0
2299605af59fd309,Emmanuel Yarborough,,1,2,0
4d74641fac830182,Brad Gumm,,10,6,1
1ebdcb7488d0ebee,Pearl Gonzalez,,6,3,0
e0f959f65d0406b4,Isabela de Padua,Belinha,5,2,0
adea9f0090aa8e14,Jason Fairn,,4,5,0
f59f1d3a2ff13edd,Eric Schafer,Red,14,8,2
663b76da637402c3,Victor Valimaki,The Matrix,18,10,0
46fd223e3ced39b3,Ryan Couture,,11,5,0
0c25d0a5e8cdbf19,Lukasz Brzeski,The Bull,9,7,1
1652f3213655b935,Phil Baroni,The New York Bad Ass,15,18,0
ffc088e64fab57e9,Quinton Jackson,Rampage,37,12,0
06f36cf4bd97ec77,Ed Herman,Short Fuse,27,16,0
d35f734c56a89103,Karl Williams,,10,2,0
a4de54ea806fb525,Ray Borg,The Tazmexican Devil,13,5,0
75e5fec9f72910ef,Gleison Tibau,,33,14,0
d7adfcfdf7c6c1f8,Ian Entwistle,Enty,9,3,0
6014d25e73b669c9,Keiichiro Yamamiya,,45,35,10
0abcf6bc47191219,Bruno Lopes,Brunao,14,2,0
4cd8b03aee1d0138,Shane Young,Smokin',13,8,0
f12f979b657ab876,Dan Barrera,The Fireman,3,1,0
388abbf8832b5adf,Jeff Joslin,The Inferno,5,3,0
12458872d6afae1b,Vernon White,Tiger,26,33,2
b4c57a8c2b773e82,Michal Figlak,Mad Dog,8,2,0
513c6f1715e547a8,Brock Lesnar,,5,3,0
3c5005b66696d790,Anthony Ivy,Aquaman,8,4,0
dc07493a87dc0a6e,Alex Reyes,The Executioner,13,5,0
6a8928652fc01bee,Brandon Jenkins,The Human Highlight Reel,15,9,0
cbf5e6f231b55443,Yair Rodriguez,El Pantera,21,6,0
7f6ef4e1227600bc,Wagner Prado,Caldeirao,12,3,0
c6a33ff198aaaeeb,Stephan Bonnar,The American Psycho,15,9,0
80d8aed0ca9b00f3,Montana De La Rosa,,13,9,1
093e1f5bb73850be,Anthony Hernandez,Fluffy,15,3,0
26eddcda9d6b2ffe,Paul Rodriguez,,10,9,2
d31cbcdd7d69536d,TJ Brown,Downtown,17,11,0
f74e037b97917027,James Giboo,,13,5,0
f6ad6a1e4d600e0d,Mason Jones,The Dragon,17,2,0
e5864a42c80294f6,Josiah Harrell,The Muscle Hamster,11,1,0
008dc37cca279def,Sean McCorkle,,17,7,0
597db668b01c442c,Marco Ruas,King of the Streets,9,4,2
cd3d7e37ff2d679c,Ricky Turcios,,13,6,0
63def5a5662a6917,Junior Dos Santos,Cigano,21,9,0
484acc7b0f856ce9,Ben Saunders,Killa B,22,13,2
b1d19449397541dc,Askar Askarov,Bullet,14,1,1
4123fd4dcc1fe937,David Terrell,The Soul Assassin,6,2,0
fe5a9547479396ab,Jim Alers,The Beast,13,3,0
eabf206b162b3b83,Paul Craig,Bearjew,17,10,1
e4ba58725825412d,Dan Argueta,The Determined,9,3,0
5abf827d62f98fee,Clifford Starks,,13,3,0
6ece1d2ab1bed31d,Steve Judson,,0,2,0
b7ffa72aa148599a,KJ Noons,King,13,9,0
9e8f6c728eb01124,Justin Gaethje,The Highlight,27,5,0
304a21d0595e1a08,Justin Jaynes,The Guitar Hero,16,8,0
fba03cd6cc28dc41,Josh Emmett,,19,6,0
22aa91e402d0fe1f,Ramsey Nijem,,9,6,0
4498b382c65a7faa,Roxanne Modafferi,The Happy Warrior,25,21,0
43612456979e5d5e,Steve Byrnes,The Sergeant,6,1,0
411d012af19ecb59,Chris Spang,The Kiss,6,3,0
99bcdf5eac39898f,Jordan Johnson,,10,0,0
634bb0de2eb043b4,Cristiane Justino,Cyborg,21,2,0
2e19380f34871c6a,Dominick Reyes,The Devastator,15,5,0
8a59d346dc976a10,Thiago Tavares,,21,7,1
07bc580bdf3eb9c8,Lance Gibson Jr.,Fearless,9,2,0
946f341df6472ee0,Guy Mezger,,30,14,2
1208ffc5be6e31ad,Samy Schiavo,,10,6,0
c17041f1bb5768d8,Alex White,The Spartan,13,6,0
9cdd2da1a9104a0b,Macy Chiasson,,11,6,0
2804ce8dadab5770,Marcelo Rojo,Pitbull,16,10,0
5fceb45939fc0c8a,Tom Niinimaki,Stoneface,22,8,1
cbb682f5fcc44bfc,Anthony Pettis,Showtime,24,10,0
d1759b2b7be9be56,Hector Ramirez,Sick Dog,10,6,1
91d73ee59347ac16,Brodie Farber,,16,7,0
738acab0c6934dd8,Dmitri Stepanov,,0,1,0
706404da0775dcbc,Hugo Duarte,,6,3,0
ad56b3f00ca38dfd,Mark Godbeer,The Hand Of,13,4,0
76729a829623e266,Henry Martinez,Sicario,9,4,0
798e48f9e7f6ba22,Carlos Hernandez,,10,5,0
4c7781da8c6cae93,Ryan LaFlare,,14,3,0
15edcf67ccf5be84,Brian Geraghty,Duke,26,18,1
669970f7feba8ecd,Erin Blanchfield,Cold Blooded,14,2,0
658c3465581ae46b,Pat Barry,HD,8,7,0
2ee09ec2a0695eb9,Mike van Arsdale,,8,5,0
7f0f171414d0a287,Zelim Imadaev,,8,3,0
2296125b6c362355,Wulijiburen,Beast Master,20,9,0
96087e90d900f0ef,Robert Lucarelli,,0,1,0
029afd138865d20a,Rafael Alves,The Turn,20,12,0
1e719d4b676dc19a,Brunno Ferreira,The Hulk,15,3,0
a7d687e6ecb30981,Rob Broughton,The Bear,16,7,1
b96939f2b8d88e82,Ariel Beck,,4,5,0
fbf0947399d14323,Ken Stone,,11,4,0
1e327b281ef6a745,Adlan Amagov,Borz,14,2,1
3ec1e4ba98c9c85a,JC Cottrell,,17,5,0
bf41b5131545da12,Crafton Wallace,Blaze,18,6,1
e7bba7ce4d6c7b07,Casey Kenney,,16,4,1
8a56ea383fd26e52,Galore Bofando,,5,3,0
9123c54d0a2b72dd,Christian Colombo,,8,3,1
a0b91014e9d16a76,Cale Yarbrough,,8,3,0
dbaaf42313af90fa,Joe Doerksen,El Dirte,51,16,0
cb46dface0e28a2c,Jorge Rivera,El Conquistador,20,9,0
02f484417a6fa69d,Uran Satybaldiev,Gorilla,9,1,0
52c2ae6d2f2d2613,Youssef Zalal,The Moroccan Devil,18,5,1
f717b6002486f73f,Marcus Silveira,Conan,6,4,0
f1ab6f37492c630a,Carli Judice,Crispy,6,2,0
df2cf66d8c0123db,Noe Hernandez,,5,5,0
33efaf2d0941cfcf,Andre Fialho,,16,8,0
068f8a189a47fea6,Maurice Greene,The Crochet Boss,9,7,0
abb68e3c7ca128f2,Julia Polastri,Psycho,14,5,0
064b7dc68d786254,Cain Carrizosa,The Insane,10,3,0
979f7edbb6980b0d,CJ Fernandes,,14,8,3
33e00249ef08d3a4,Jake Lindsey,The Librarian,12,7,0
9450848a71d53776,Lorenz Larkin,The Monsoon,18,6,0
c3d2b9bcb4cead6b,Yuneisy Duben,,6,1,0
83455a9d17f57dae,Rafael Estevam,Macapa,14,0,0
